ID_Gireve_Zone;Nom_Enseigne_dexploitation;Nom_Zone;Libelle_Affichable;ID_Exploitant_Zone;ID_eMI3_Zone;Agregateur;Id_Agregateur;Nom_Exploitant_Technique;ID_eMI3_Exploitant_T;Nom_Exploitant_Proprietaire;ID_eMI3_Exploitant_P;Nom_Exploitant_Commercial;ID_eMI3_Exploitant_C;Numero_Rue;Nom_Rue;Ville;Code_Postal;Pays;Complement_Adresse;Latitude_Zone;Longitude_Zone;Etage_dimplantation_Zone;Nombre_Borne_Zone;Nombre_Parking_Zone;Accessibilite_Zone;Type_Site_dimplantation_Zone;Statut_activite_Zone;Latitude_Entree_Zone;Longitude_Entree_Zone;Numero_Tel_Zone;Identifiant_GRD_du_PDL;Commentaire_Acces;Horaires_Geres;24/24;Ouverture_Lundi;Fermeture_Lundi;Ouverture_Mardi;Fermeture_Mardi;Ouverture_Mercredi;Fermeture_Mercredi;Ouverture_Jeudi;Fermeture_Jeudi;Ouverture_Vendredi;Fermeture_Vendredi;Ouverture_Samedi;Fermeture_Samedi;Ouverture_Dimanche;Fermeture_Dimanche;ID_Audit;Auteur_Audit;Informations_Audit;Date_Audit;ID_Gireve_Borne;ID_Exploitant_Borne;Identifiant_visuel_Borne;Nombre_PointsdeCharge_Borne;Borne_communiquante;Fabricant_Borne;Modele_Borne;Type_acces_Borne;Mode_authentification;Langue_Borne;Commentaire;Mode_paiement;Commentaires_paiement;ID_Gireve_Point;IDExt_Point;Identifiant_pt_charge;Identifiant_visuel_pt_charge;Comptage_Type;Type_Courant;Nombre_prises;Puissance_Max;Label_certification;Roamable;ID_Gireve_Groupe;Service_Name;Nom_Type_Prise1;Intensite_Prise1;Nom_Type_Prise2;Intensite_Prise2;Nom_Type_Prise3;Intensite_Prise3;Nom_Type_Prise4;Intensite_Prise4;Nom_Type_Prise5;Intensite_Prise5
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;939884;ZChargePoint2252;FR*SSD*E10527*P2;10527;0;2;1;22.000;;0;FR*SSD*TSD2;;9;32;;;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;939887;ZChargePoint2254;FR*SSD*E10528*P1;10528;0;2;2;22.000;;0;FR*SSD*TSD2;;4;16;9;32;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;939890;ZChargePoint2255;FR*SSD*E10528*P2;10528;0;2;1;22.000;;0;FR*SSD*TSD2;;9;32;;;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;939893;ZChargePoint2256;FR*SSD*E10530*P1;10530;0;2;2;22.000;;0;FR*SSD*TSD2;;4;16;9;32;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;939896;ZChargePoint2257;FR*SSD*E10530*P2;10530;0;2;1;22.000;;0;FR*SSD*TSD2;;9;32;;;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;975608;ZChargePoint2703;FR*SSD*E10984*P1;10984;0;2;2;22.000;;0;FR*SSD*TSD2;;4;16;9;32;;;;;;
393479;Ford;Ford/FR*SSD*PMAURINFORD83480*1;Ford - Suzuki Puget sur Argens;FR*SSD*PMAURINFORD83480*1;FR*SSD*PMAURINFORD83480*1;;;Driveco | FR*SSD;FR*SSD;Ford - Suzuki Puget sur Argens;;;;;Les Barestes;Puget-sur-Argens;83480;FR;Quartier les Barestes DN7;43.449069;6.694338;0;1;8;1;1;2;43.449069;6.694338;33972562680;;;1;0;;;;;;;;;;;;;;;;;;;515234;FR*SSD*PMAURINFORD83480*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;975611;ZChargePoint2704;FR*SSD*E10984*P2;10984;0;2;1;22.000;;0;FR*SSD*TSD2;;9;32;;;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976730;ZChargePoint2635;FR*XXX*E10955*P1;10955;0;2;2;22.000;;0;Driveco*TSD2;;4;16;9;32;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976733;ZChargePoint2636;FR*XXX*E10955*P2;10955;0;2;1;22.000;;0;Driveco*TSD2;;9;32;;;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976736;ZChargePoint2637;FR*XXX*E10956*P1;10956;0;2;2;22.000;;0;Driveco*TSD2;;4;16;9;32;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976739;ZChargePoint2638;FR*XXX*E10956*P2;10956;0;2;1;22.000;;0;Driveco*TSD2;;9;32;;;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976742;ZChargePoint2633;FR*XXX*E10957*P1;10957;0;2;2;22.000;;0;Driveco*TSD2;;4;16;9;32;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976745;ZChargePoint2634;FR*XXX*E10957*P2;10957;0;2;1;22.000;;0;Driveco*TSD2;;9;32;;;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976748;ZChargePoint2631;FR*XXX*E10958*P1;10958;0;2;2;22.000;;0;Driveco*TSD2;;4;16;9;32;;;;;;
393482;Golf de Dinard;Golf de Dinard/FR*XXX*PGOLFDINARD35800*1;Golf de Dinard;FR*XXX*PGOLFDINARD35800*1;FR*XXX*PGOLFDINARD35800*1;;;Driveco | XX*DRV;XX*DRV;Golf de Dinard;;;;53;Boulevard de la Houle;Saint-Briac-sur-Mer;35800;FR;;48.632790;-2.136862;0;1;8;1;1;2;48.632790;-2.136862;;;;1;0;;;;;;;;;;;;;;;;;;;515237;FR*XXX*PGOLFDINARD35800*1-B1;;8;2;;;1;100|13|5;fr;;2|3;;976751;ZChargePoint2632;FR*XXX*E10958*P2;10958;0;2;1;22.000;;0;Driveco*TSD2;;9;32;;;;;;;;
393485;Hotel Demeure Loredana;Hotel Demeure Loredana/FR*XXX*PHOTELLOREDANA20217*1;Hotel Loredana;FR*XXX*PHOTELLOREDANA20217*1;FR*XXX*PHOTELLOREDANA20217*1;;;Driveco | XX*DRV;XX*DRV;Hotel Demeure Loredana;;;;;Traverse Cisterninu;Saint-Florent;20217;FR;Loredana Lieu dit Cisterninu;42.684878;9.308337;0;1;2;1;1;2;42.684878;9.308337;;;;1;0;;;;;;;;;;;;;;;;;;;515240;FR*XXX*PHOTELLOREDANA20217*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939923;ZChargePoint1185;FR*XXX*E10502*P1;10502;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
393485;Hotel Demeure Loredana;Hotel Demeure Loredana/FR*XXX*PHOTELLOREDANA20217*1;Hotel Loredana;FR*XXX*PHOTELLOREDANA20217*1;FR*XXX*PHOTELLOREDANA20217*1;;;Driveco | XX*DRV;XX*DRV;Hotel Demeure Loredana;;;;;Traverse Cisterninu;Saint-Florent;20217;FR;Loredana Lieu dit Cisterninu;42.684878;9.308337;0;1;2;1;1;2;42.684878;9.308337;;;;1;0;;;;;;;;;;;;;;;;;;;515240;FR*XXX*PHOTELLOREDANA20217*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939926;ZChargePoint1186;FR*XXX*E10502*P2;10502;0;2;1;22.000;;0;;;9;32;;;;;;;;
393488;Hôtel du Croisé;Hôtel du Croisé/FR*XXX*PHOTMARCQ59700*1;Hôtel Marcq en Baroeul;FR*XXX*PHOTMARCQ59700*1;FR*XXX*PHOTMARCQ59700*1;;;Driveco | XX*DRV;XX*DRV;Hôtel Marcq en Baroeul;;;;191;Rue de la Rianderie;Marcq-en-Barœul;59700;FR;;50.667549;3.100868;0;1;2;1;1;2;50.667549;3.100868;;;;1;0;;;;;;;;;;;;;;;;;;;515243;FR*XXX*PHOTMARCQ59700*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939929;ZChargePoint2528;FR*XXX*E10927*P1;10927;0;2;2;22.000;;0;Driveco*TD1;;4;16;9;32;;;;;;
393488;Hôtel du Croisé;Hôtel du Croisé/FR*XXX*PHOTMARCQ59700*1;Hôtel Marcq en Baroeul;FR*XXX*PHOTMARCQ59700*1;FR*XXX*PHOTMARCQ59700*1;;;Driveco | XX*DRV;XX*DRV;Hôtel Marcq en Baroeul;;;;191;Rue de la Rianderie;Marcq-en-Barœul;59700;FR;;50.667549;3.100868;0;1;2;1;1;2;50.667549;3.100868;;;;1;0;;;;;;;;;;;;;;;;;;;515243;FR*XXX*PHOTMARCQ59700*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939932;ZChargePoint2529;FR*XXX*E10927*P2;10927;0;2;1;22.000;;0;Driveco*TD1;;9;32;;;;;;;;
393491;Hôtel Maquis et Mer;Hôtel Maquis et Mer/FR*XXX*PHôTMAQUISETMER20145*1;Hôtel Maquis et Mer;FR*XXX*PHôTMAQUISETMER20145*1;FR*XXX*PHôTMAQUISETMER20145*1;;;Driveco | XX*DRV;XX*DRV;Hôtel Maquis et Mer;;;;;Via di u Commandanti Poli;Sari-Solenzara;20145;FR;;41.856361;9.399713;0;1;2;1;1;2;41.856361;9.399713;;;;1;0;;;;;;;;;;;;;;;;;;;515246;FR*XXX*PHôTMAQUISETMER20145*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939935;ZChargePoint2548;FR*XXX*E10929*P1;10929;0;2;2;22.000;;0;Driveco*TD1;;4;16;9;32;;;;;;
393491;Hôtel Maquis et Mer;Hôtel Maquis et Mer/FR*XXX*PHôTMAQUISETMER20145*1;Hôtel Maquis et Mer;FR*XXX*PHôTMAQUISETMER20145*1;FR*XXX*PHôTMAQUISETMER20145*1;;;Driveco | XX*DRV;XX*DRV;Hôtel Maquis et Mer;;;;;Via di u Commandanti Poli;Sari-Solenzara;20145;FR;;41.856361;9.399713;0;1;2;1;1;2;41.856361;9.399713;;;;1;0;;;;;;;;;;;;;;;;;;;515246;FR*XXX*PHôTMAQUISETMER20145*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939938;ZChargePoint2549;FR*XXX*E10929*P2;10929;0;2;1;22.000;;0;Driveco*TD1;;9;32;;;;;;;;
393494;Hyundai;Hyundai/FR*XXX*POCéANEHYUNDAI85000*1;Hyundai La Roche sur Yon;FR*XXX*POCéANEHYUNDAI85000*1;FR*XXX*POCéANEHYUNDAI85000*1;;;Driveco | XX*DRV;XX*DRV;Hyundai La Roche sur Yon;;;;3;Rue des Charmettes;Mouilleron-le-Captif;85000;FR;;46.713950;-1.427644;0;1;2;1;1;2;46.713950;-1.427644;;;;1;0;;;;;;;;;;;;;;;;;;;515249;FR*XXX*POCéANEHYUNDAI85000*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939941;ZChargePoint2337;FR*XXX*EJ1GQFPW*P1;j1gqfpw;0;3;2;24.000;;0;Driveco*ED3;;22;48;23;48;;;;;;
393494;Hyundai;Hyundai/FR*XXX*POCéANEHYUNDAI85000*1;Hyundai La Roche sur Yon;FR*XXX*POCéANEHYUNDAI85000*1;FR*XXX*POCéANEHYUNDAI85000*1;;;Driveco | XX*DRV;XX*DRV;Hyundai La Roche sur Yon;;;;3;Rue des Charmettes;Mouilleron-le-Captif;85000;FR;;46.713950;-1.427644;0;1;2;1;1;2;46.713950;-1.427644;;;;1;0;;;;;;;;;;;;;;;;;;;515249;FR*XXX*POCéANEHYUNDAI85000*1-B1;;2;2;;;1;100|13|5;fr;;2|3;;939944;ZChargePoint2338;FR*XXX*EJ1GQFPW*P2;j1gqfpw;0;2;1;22.000;;0;Driveco*ED3;;9;32;;;;;;;;
393497;IMMEUBLE;IMMEUBLE/FR*XXX*PDIM92800*1;SCI DIM;FR*XXX*PDIM92800*1;FR*XXX*PDIM92800*1;;;Driveco | XX*DRV;XX*DRV;SCI DIM;;;;62;Rue Jean Jaurès;Puteaux;92800;FR;;48.884759;2.244015;0;1;1;1;1;2;48.884759;2.244015;;;;1;0;;;;;;;;;;;;;;;;;;;515252;FR*XXX*PDIM92800*1-B1;;1;2;;;1;100|13|5;fr;;2|3;;939947;ZChargePoint2429;FR*XXX*E21091681*P1;21091681;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939950;ZChargePoint2184;FR*XXX*E10821*P1;10821;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939953;ZChargePoint2185;FR*XXX*E10821*P2;10821;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939956;ZChargePoint772;FR*XXX*E19787264*P1;19787264;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939959;ZChargePoint1012;FR*XXX*E19787268*P1;19787268;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939962;ZChargePoint1559;FR*XXX*E20347916*P1;20347916;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939965;ZChargePoint1528;FR*XXX*E20426929*P1;20426929;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939968;ZChargePoint24;FR*XXX*EKINOPROPROTO*P1;kinoProProto;0;2;2;22.000;;0;;;4;16;9;32;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;939971;ZChargePoint25;FR*XXX*EKINOPROPROTO*P2;kinoProProto;0;2;1;22.000;;0;;;9;32;;;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;976754;ZChargePoint2657;FR*XXX*ENSQC42G001385*P1;NSQC42G001385;0;3;2;50.000;;0;;;22;100;23;100;;;;;;
393500;Kino bureaux;Kino bureaux/FR*XXX*PDRVDEMO75014*1;Kino bureaux;FR*XXX*PDRVDEMO75014*1;FR*XXX*PDRVDEMO75014*1;;;Driveco | XX*DRV;XX*DRV;Kino bureaux;;;;10;Place de Catalogne;Paris;75014;FR;;48.837002;2.319260;0;1;11;1;3;2;48.837002;2.319260;;;;1;0;;;;;;;;;;;;;;;;;;;515255;FR*XXX*PDRVDEMO75014*1-B1;;10;2;;;1;100|13|5;fr;;2|3;;976757;ZChargePoint2658;FR*XXX*ENSQC42G001385*P2;NSQC42G001385;0;2;1;44.000;;0;;;11;64;;;;;;;;
393503;LAC - Bordeaux;LAC - Bordeaux/FR*XXX*PLACBORDEAUX33450*1;LAC - Bordeaux;FR*XXX*PLACBORDEAUX33450*1;FR*XXX*PLACBORDEAUX33450*1;;;Driveco | XX*DRV;XX*DRV;LAC - Bordeaux;;;;102;Route de Beauval;Saint-Sulpice-et-Cameyrac;33450;FR;;44.893623;-0.406186;0;1;6;1;1;2;44.893623;-0.406186;;;;1;0;;;;;;;;;;;;;;;;;;;515258;FR*XXX*PLACBORDEAUX33450*1-B1;;6;2;;;1;100|13|5;fr;;2|3;;939974;ZChargePoint371;FR*XXX*E11210112118211004*P1;1,12101E+16;0;1;1;3.700;;0;;;4;16;;;;;;;;
393503;LAC - Bordeaux;LAC - Bordeaux/FR*XXX*PLACBORDEAUX33450*1;LAC - Bordeaux;FR*XXX*PLACBORDEAUX33450*1;FR*XXX*PLACBORDEAUX33450*1;;;Driveco | XX*DRV;XX*DRV;LAC - Bordeaux;;;;102;Route de Beauval;Saint-Sulpice-et-Cameyrac;33450;FR;;44.893623;-0.406186;0;1;6;1;1;2;44.893623;-0.406186;;;;1;0;;;;;;;;;;;;;;;;;;;515258;FR*XXX*PLACBORDEAUX33450*1-B1;;6;2;;;1;100|13|5;fr;;2|3;;939977;ZChargePoint372;FR*XXX*E11210112118211004*P2;1,12101E+16;0;2;1;22.000;;0;;;9;32;;;;;;;;
393503;LAC - Bordeaux;LAC - Bordeaux/FR*XXX*PLACBORDEAUX33450*1;LAC - Bordeaux;FR*XXX*PLACBORDEAUX33450*1;FR*XXX*PLACBORDEAUX33450*1;;;Driveco | XX*DRV;XX*DRV;LAC - Bordeaux;;;;102;Route de Beauval;Saint-Sulpice-et-Cameyrac;33450;FR;;44.893623;-0.406186;0;1;6;1;1;2;44.893623;-0.406186;;;;1;0;;;;;;;;;;;;;;;;;;;515258;FR*XXX*PLACBORDEAUX33450*1-B1;;6;2;;;1;100|13|5;fr;;2|3;;939980;ZChargePoint373;FR*XXX*E11210112118211005*P1;1,12101E+16;0;1;1;3.700;;0;;;4;16;;;;;;;;
393503;LAC - Bordeaux;LAC - Bordeaux/FR*XXX*PLACBORDEAUX33450*1;LAC - Bordeaux;FR*XXX*PLACBORDEAUX33450*1;FR*XXX*PLACBORDEAUX33450*1;;;Driveco | XX*DRV;XX*DRV;LAC - Bordeaux;;;;102;Route de Beauval;Saint-Sulpice-et-Cameyrac;33450;FR;;44.893623;-0.406186;0;1;6;1;1;2;44.893623;-0.406186;;;;1;0;;;;;;;;;;;;;;;;;;;515258;FR*XXX*PLACBORDEAUX33450*1-B1;;6;2;;;1;100|13|5;fr;;2|3;;939983;ZChargePoint374;FR*XXX*E11210112118211005*P2;1,12101E+16;0;2;1;22.000;;0;;;9;32;;;;;;;;
